word	zipf_frequency	tokens
zoog	2.90	['zoog']
zwarts	2.90	['zwarts']
aanschouw	2.89	['aanschouw']
achting	2.89	['achting']
afbranden	2.89	['afbranden']
afgifte	2.89	['afgifte']
afsplitsing	2.89	['afsplitsing']
airbag	2.89	['airbag']
albanese	2.89	['albanese']
alkmaarse	2.89	['alkmaarse']
alm	2.89	['alm']
arcadia	2.89	['arcadia']
armageddon	2.89	['armageddon']
asperger	2.89	['asperger']
autobom	2.89	['autobom']
autorit	2.89	['autorit']
bastaard	2.89	['bastaard']
bedrijfsgegevens	2.89	['bedrijfsgegevens']
beeldspraak	2.89	['beeldspraak']
bemanningslid	2.89	['bemanningslid']
bennet	2.89	['bennet']
bergaf	2.89	['bergaf']
bestookt	2.89	['bestookt']
betovering	2.89	['betovering']
beulen	2.89	['beulen']
biggen	2.89	['biggen']
biljarten	2.89	['biljarten']
bleker	2.89	['bleker']
blessureleed	2.89	['blessureleed']
bosgebied	2.89	['bosgebied']
bouwgrond	2.89	['bouwgrond']
buidel	2.89	['buidel']
bulldozer	2.89	['bulldozer']
bühne	2.89	['bühne']
camerawerk	2.89	['camerawerk']
charlois	2.89	['charlois']
cheesecake	2.89	['cheesecake']
concerto	2.89	['concerto']
corsa	2.89	['corsa']
cyborg	2.89	['cyborg']
dauw	2.89	['dauw']
distributiecentrum	2.89	['distributiecentrum']
doema	2.89	['doema']
domper	2.89	['domper']
doodmaken	2.89	['doodmaken']
doorspoelen	2.89	['doorspoelen']
droombaan	2.89	['droombaan']
egaal	2.89	['egaal']
evenwijdig	2.89	['evenwijdig']
fantasia	2.89	['fantasia']
fascistisch	2.89	['fascistisch']
feestmaal	2.89	['feestmaal']
flux	2.89	['flux']
fotogalerij	2.89	['fotogalerij']
geboorteakte	2.89	['geboorteakte']
geklets	2.89	['geklets']
geologie	2.89	['geologie']
ghb	2.89	['ghb']
gisting	2.89	['gisting']
gloeien	2.89	['gloeien']
gloeilamp	2.89	['gloeilamp']
gondel	2.89	['gondel']
haringen	2.89	['haringen']
harmonische	2.89	['harmonische']
heef	2.89	['heef']
heem	2.89	['heem']
herenigen	2.89	['herenigen']
hf	2.89	['hf']
hin	2.89	['hin']
hoognodig	2.89	['hoognodig']
hoogspanning	2.89	['hoogspanning']
hubertus'	2.89	['hubertus']
hubertus	2.89	['hubertus']
hulpgoederen	2.89	['hulpgoederen']
incognito	2.89	['incognito']
inroepen	2.89	['inroepen']
instrumentatie	2.89	['instrumentatie']
interferentie	2.89	['interferentie']
invult	2.89	['invult']
inwerkingtreding	2.89	['inwerkingtreding']
jaco	2.89	['jaco']
jour	2.89	['jour']
kamercommissie	2.89	['kamercommissie']
kameroens	2.89	['kameroens']
kamervoorzitter	2.89	['kamervoorzitter']
kaviaar	2.89	['kaviaar']
keelpijn	2.89	['keelpijn']
kinderjaren	2.89	['kinderjaren']
kledinglijn	2.89	['kledinglijn']
kliek	2.89	['kliek']
klier	2.89	['klier']
koninkrijksrelaties	2.89	['koninkrijksrelaties']
krekel	2.89	['krekel']
kruin	2.89	['kruin']
kutten	2.89	['kutten']
lasser	2.89	['lasser']
lichtgrijs	2.89	['lichtgrijs']
linkshandig	2.89	['linkshandig']
linschoten	2.89	['linschoten']
lisette	2.89	['lisette']
lit	2.89	['lit']
lolita	2.89	['lolita']
luchtverontreiniging	2.89	['luchtverontreiniging']
magnitude	2.89	['magnitude']
mallory	2.89	['mallory']
manueel	2.89	['manueel']
masteropleiding	2.89	['masteropleiding']
merg	2.89	['merg']
misstap	2.89	['misstap']
monarch	2.89	['monarch']
moniek	2.89	['moniek']
monumentenzorg	2.89	['monumentenzorg']
naadloos	2.89	['naadloos']
nabil	2.89	['nabil']
nachtegaal	2.89	['nachtegaal']
olympiade	2.89	['olympiade']
omvormen	2.89	['omvormen']
onbeantwoord	2.89	['onbeantwoord']
ongemoeid	2.89	['ongemoeid']
oorlogsmisdadiger	2.89	['oorlogsmisdadiger']
opdragen	2.89	['opdragen']
opdrukken	2.89	['opdrukken']
oplopend	2.89	['oplopend']
orden	2.89	['orden']
overdraagt	2.89	['overdraagt']
ozon	2.89	['ozon']
paaien	2.89	['paaien']
palladium	2.89	['palladium']
palmboom	2.89	['palmboom']
paniekaanval	2.89	['paniekaanval']
passing	2.89	['passing']
pelle	2.89	['pelle']
phi	2.89	['phi']
pitcher	2.89	['pitcher']
polaris	2.89	['polaris']
porren	2.89	['porren']
positionering	2.89	['positionering']
positiviteit	2.89	['positiviteit']
reaal	2.89	['reaal']
reformatorisch	2.89	['reformatorisch']
restafval	2.89	['restafval']
rozenkrans	2.89	['rozenkrans']
rui	2.89	['rui']
ruststand	2.89	['ruststand']
salomo	2.89	['salomo']
sanatorium	2.89	['sanatorium']
schier	2.89	['schier']
schubben	2.89	['schubben']
schwartz	2.89	['schwartz']
showbizz	2.89	['showbizz']
simuleren	2.89	['simuleren']
slaapliedje	2.89	['slaapliedje']
slachtpartij	2.89	['slachtpartij']
slagwerk	2.89	['slagwerk']
slash	2.89	['slash']
sletterig	2.89	['sletterig']
speedy	2.89	['speedy']
spijk	2.89	['spijk']
spontaniteit	2.89	['spontaniteit']
sproeien	2.89	['sproeien']
spuug	2.89	['spuug']
spuugzat	2.89	['spuugzat']
staatsbezoek	2.89	['staatsbezoek']
staatssteun	2.89	['staatssteun']
stadshart	2.89	['stadshart']
steekpartij	2.89	['steekpartij']
stengel	2.89	['stengel']
struikgewas	2.89	['struikgewas']
stuwmeer	2.89	['stuwmeer']
suikerziekte	2.89	['suikerziekte']
tachtiger	2.89	['tachtiger']
terrorismebestrijding	2.89	['terrorismebestrijding']
terugnemen	2.89	['terugnemen']
tijdreizen	2.89	['tijdreizen']
tijdsdruk	2.89	['tijdsdruk']
toine	2.89	['toine']
token	2.89	['token']
traumatisch	2.89	['traumatisch']
tred	2.89	['tred']
troebel	2.89	['troebel']
trombone	2.89	['trombone']
turbulentie	2.89	['turbulentie']
typografie	2.89	['typografie']
uitgraven	2.89	['uitgraven']
valreep	2.89	['valreep']
vaticaanstad	2.89	['vaticaanstad']
velo	2.89	['velo']
veluwse	2.89	['veluwse']
verassen	2.89	['verassen']
vergiet	2.89	['vergiet']
vertrouwelijkheid	2.89	['vertrouwelijkheid']
vertrouweling	2.89	['vertrouweling']
verweren	2.89	['verweren']
verzetsbeweging	2.89	['verzetsbeweging']
vijftigste	2.89	['vijftigste']
volhoudt	2.89	['volhoudt']
voortbrengen	2.89	['voortbrengen']
voorvork	2.89	['voorvork']
voorwerk	2.89	['voorwerk']
vrijheidsstrijder	2.89	['vrijheidsstrijder']
weerwoord	2.89	['weerwoord']
wia	2.89	['wia']
wireless	2.89	['wireless']
yogi	2.89	['yogi']
zaakwaarnemer	2.89	['zaakwaarnemer']
zandloper	2.89	['zandloper']
zetmeel	2.89	['zetmeel']
zigeuner	2.89	['zigeuner']
zijl	2.89	['zijl']
zomeravond	2.89	['zomeravond']
zoogdier	2.89	['zoogdier']
zwangerschapstest	2.89	['zwangerschapstest']
aambeien	2.88	['aambeien']
aanrekenen	2.88	['aanrekenen']
aanzicht	2.88	['aanzicht']
achtergrondmuziek	2.88	['achtergrondmuziek']
activatie	2.88	['activatie']
afgang	2.88	['afgang']
afgewend	2.88	['afgewend']
algeheel	2.88	['algeheel']
alie	2.88	['alie']
appen	2.88	['appen']
arbeidsongeschiktheid	2.88	['arbeidsongeschiktheid']
bankwezen	2.88	['bankwezen']
bejaardenhuis	2.88	['bejaardenhuis']
berends	2.88	['berends']
bestelen	2.88	['bestelen']
bestoken	2.88	['bestoken']
bestrating	2.88	['bestrating']
bestudering	2.88	['bestudering']
binnendienst	2.88	['binnendienst']
blowen	2.88	['blowen']
bock	2.88	['bock']
bootsen	2.88	['bootsen']
bouwvergunning	2.88	['bouwvergunning']
braam	2.88	['braam']
buitenverblijf	2.88	['buitenverblijf']
cantate	2.88	['cantate']
castratie	2.88	['castratie']
cavia's	2.88	["cavia's"]
chronologisch	2.88	['chronologisch']
clementine	2.88	['clementine']
compost	2.88	['compost']
contrabas	2.88	['contrabas']
contractant	2.88	['contractant']
coyote	2.88	['coyote']
crescendo	2.88	['crescendo']
crohn	2.88	['crohn']
cultus	2.88	['cultus']
datje	2.88	['datje']
dermatoloog	2.88	['dermatoloog']
digitaliseren	2.88	['digitaliseren']
doorverwijzing	2.88	['doorverwijzing']
doorzet	2.88	['doorzet']
douwes	2.88	['douwes']
duh	2.88	['duh']
echten	2.88	['echten']
elektromotor	2.88	['elektromotor']
emeritus	2.88	['emeritus']
enen	2.88	['enen']
erfrecht	2.88	['erfrecht']
evening	2.88	['evening']
evolutietheorie	2.88	['evolutietheorie']
extract	2.88	['extract']
extractie	2.88	['extractie']
fail	2.88	['fail']
flap	2.88	['flap']
fluffy	2.88	['fluffy']
fod	2.88	['fod']
fortnite	2.88	['fortnite']
furore	2.88	['furore']
gastenlijst	2.88	['gastenlijst']
gediplomeerd	2.88	['gediplomeerd']
gegroet	2.88	['gegroet']
gekneusd	2.88	['gekneusd']
gemeengoed	2.88	['gemeengoed']
geoloog	2.88	['geoloog']
gepolijst	2.88	['gepolijst']
gerechtigd	2.88	['gerechtigd']
gezichtsveld	2.88	['gezichtsveld']
gloeiend	2.88	['gloeiend']
hamsters	2.88	['hamsters']
hayley	2.88	['hayley']
hemelvaartsdag	2.88	['hemelvaartsdag']
huwelijks	2.88	['huwelijks']
iep	2.88	['iep']
indenken	2.88	['indenken']
infecteren	2.88	['infecteren']
informatiebijeenkomst	2.88	['informatiebijeenkomst']
intonatie	2.88	['intonatie']
jaarsalaris	2.88	['jaarsalaris']
jeugdwerk	2.88	['jeugdwerk']
kiesdrempel	2.88	['kiesdrempel']
kopbal	2.88	['kopbal']
kwantiteit	2.88	['kwantiteit']
laadvermogen	2.88	['laadvermogen']
leeftijdscategorie	2.88	['leeftijdscategorie']
leiderstrui	2.88	['leiderstrui']
linoleum	2.88	['linoleum']
lis	2.88	['lis']
lofzang	2.88	['lofzang']
luchtmachtbasis	2.88	['luchtmachtbasis']
maarschalk	2.88	['maarschalk']
magma	2.88	['magma']
marionet	2.88	['marionet']
markthal	2.88	['markthal']
mette	2.88	['mette']
mietje	2.88	['mietje']
mikpunt	2.88	['mikpunt']
minne	2.88	['minne']
moedwillig	2.88	['moedwillig']
motoriek	2.88	['motoriek']
nietes	2.88	['nietes']
niettegenstaande	2.88	['niettegenstaande']
oefenduel	2.88	['oefenduel']
onaantastbaar	2.88	['onaantastbaar']
ondervraagde	2.88	['ondervraagde']
onderwijsinstelling	2.88	['onderwijsinstelling']
ontladen	2.88	['ontladen']
ontlenen	2.88	['ontlenen']
ontslagrecht	2.88	['ontslagrecht']
oostzee	2.88	['oostzee']
opbrengt	2.88	['opbrengt']
opdonderen	2.88	['opdonderen']
opdruk	2.88	['opdruk']
opticien	2.88	['opticien']
optrekt	2.88	['optrekt']
opzitten	2.88	['opzitten']
ovatie	2.88	['ovatie']
overlap	2.88	['overlap']
pastel	2.88	['pastel']
paswoord	2.88	['paswoord']
patriottisme	2.88	['patriottisme']
pepermunt	2.88	['pepermunt']
petroleum	2.88	['petroleum']
peuk	2.88	['peuk']
plastiek	2.88	['plastiek']
platenlabel	2.88	['platenlabel']
pon	2.88	['pon']
primaten	2.88	['primaten']
rammel	2.88	['rammel']
reboot	2.88	['reboot']
rechtsbuiten	2.88	['rechtsbuiten']
rechtsgeldig	2.88	['rechtsgeldig']
regeringstroepen	2.88	['regeringstroepen']
rijping	2.88	['rijping']
rijstijl	2.88	['rijstijl']
ringtone	2.88	['ringtone']
robbe	2.88	['robbe']
rondo	2.88	['rondo']
rookmelder	2.88	['rookmelder']
rookvrij	2.88	['rookvrij']
ruimdenkend	2.88	['ruimdenkend']
rumoer	2.88	['rumoer']
ruwweg	2.88	['ruwweg']
salie	2.88	['salie']
sauzen	2.88	['sauzen']
savanne	2.88	['savanne']
scheldwoord	2.88	['scheldwoord']
sleutelwoord	2.88	['sleutelwoord']
slob	2.88	['slob']
soeverein	2.88	['soeverein']
spelcomputer	2.88	['spelcomputer']
sprinkhaan	2.88	['sprinkhaan']
stadsgezicht	2.88	['stadsgezicht']
startdatum	2.88	['startdatum']
stemgerechtigde	2.88	['stemgerechtigde']
stoelgang	2.88	['stoelgang']
strafvordering	2.88	['strafvordering']
stripboek	2.88	['stripboek']
studierichting	2.88	['studierichting']
swaziland	2.88	['swaziland']
tau	2.88	['tau']
tegenspreken	2.88	['tegenspreken']
tegenwerking	2.88	['tegenwerking']
terriër	2.88	['terriër']
tijm	2.88	['tijm']
tirade	2.88	['tirade']
toertocht	2.88	['toertocht']
toevertrouwen	2.88	['toevertrouwen']
touché	2.88	['touché']
tover	2.88	['tover']
tramlijn	2.88	['tramlijn']
transfersom	2.88	['transfersom']
tuinfeest	2.88	['tuinfeest']
tulband	2.88	['tulband']
tweevoudig	2.88	['tweevoudig']
uitgeteld	2.88	['uitgeteld']
uithaalt	2.88	['uithaalt']
uitrijden	2.88	['uitrijden']
understatement	2.88	['understatement']
verbitterd	2.88	['verbitterd']
verheerlijking	2.88	['verheerlijking']
verhuizer	2.88	['verhuizer']
vermengen	2.88	['vermengen']
verwittigen	2.88	['verwittigen']
virtuoos	2.88	['virtuoos']
volgroeid	2.88	['volgroeid']
volledigheid	2.88	['volledigheid']
voorgevoel	2.88	['voorgevoel']
vorstin	2.88	['vorstin']
voucher	2.88	['voucher']
vrijthof	2.88	['vrijthof']
vrijwilligster	2.88	['vrijwilligster']
vruchtvlees	2.88	['vruchtvlees']
wakkeren	2.88	['wakkeren']
waterdamp	2.88	['waterdamp']
waterschade	2.88	['waterschade']
waver	2.88	['waver']
weense	2.88	['weense']
welja	2.88	['welja']
wessels	2.88	['wessels']
witter	2.88	['witter']
yeti	2.88	['yeti']
zeiljacht	2.88	['zeiljacht']
zoetwater	2.88	['zoetwater']
zomerseizoen	2.88	['zomerseizoen']
zondigen	2.88	['zondigen']
zuurgraad	2.88	['zuurgraad']
zwevegem	2.88	['zwevegem']
zo-even	2.88	['zo', 'even']
aardbodem	2.87	['aardbodem']
achterstallig	2.87	['achterstallig']
afblazen	2.87	['afblazen']
afijn	2.87	['afijn']
alarmnummer	2.87	['alarmnummer']
alfons'	2.87	['alfons']
alfons	2.87	['alfons']
amulet	2.87	['amulet']
anesthesie	2.87	['anesthesie']
ate	2.87	['ate']
auvergne	2.87	['auvergne']
beenmerg	2.87	['beenmerg']
bef	2.87	['bef']
begrotingstekort	2.87	['begrotingstekort']
beleidsplan	2.87	['beleidsplan']
bewoonster	2.87	['bewoonster']
biograaf	2.87	['biograaf']
blaster	2.87	['blaster']
bomber	2.87	['bomber']
bons	2.87	['bons']
borstbeen	2.87	['borstbeen']
brandy	2.87	['brandy']
cabernet	2.87	['cabernet']
camiel	2.87	['camiel']
capabel	2.87	['capabel']
carburateur	2.87	['carburateur']
commandeur	2.87	['commandeur']
conor	2.87	['conor']
constantinopel	2.87	['constantinopel']
contracteren	2.87	['contracteren']
controlepost	2.87	['controlepost']
danig	2.87	['danig']
debet	2.87	['debet']
domina	2.87	['domina']
doornik	2.87	['doornik']
drieling	2.87	['drieling']
driewieler	2.87	['driewieler']
eigendomsrecht	2.87	['eigendomsrecht']
eigenen	2.87	['eigenen']
elvira	2.87	['elvira']
eros	2.87	['eros']
eucalyptus	2.87	['eucalyptus']
evenementenhal	2.87	['evenementenhal']
exposeren	2.87	['exposeren']
felicitatie	2.87	['felicitatie']
fraudeur	2.87	['fraudeur']
frituren	2.87	['frituren']
föhn	2.87	['föhn']
gabber	2.87	['gabber']
galilea	2.87	['galilea']
gareel	2.87	['gareel']
gastrol	2.87	['gastrol']
gastspreker	2.87	['gastspreker']
gendergelijkheid	2.87	['gendergelijkheid']
geraldine	2.87	['geraldine']
gereformeerd	2.87	['gereformeerd']
geroep	2.87	['geroep']
gewei	2.87	['gewei']
giessen	2.87	['giessen']
gon	2.87	['gon']
grimmig	2.87	['grimmig']
guillermo	2.87	['guillermo']
gérard	2.87	['gérard']
halveren	2.87	['halveren']
hilariteit	2.87	['hilariteit']
hogeland	2.87	['hogeland']
homemade	2.87	['homemade']
humanist	2.87	['humanist']
hydraulisch	2.87	['hydraulisch']
illuminati	2.87	['illuminati']
incompetentie	2.87	['incompetentie']
ingeving	2.87	['ingeving']
inlaat	2.87	['inlaat']
intranet	2.87	['intranet']
jammerlijk	2.87	['jammerlijk']
kentering	2.87	['kentering']
kinderafdeling	2.87	['kinderafdeling']
kinds	2.87	['kinds']
kleurgebruik	2.87	['kleurgebruik']
klimaatakkoord	2.87	['klimaatakkoord']
klinker	2.87	['klinker']
knaller	2.87	['knaller']
knel	2.87	['knel']
kolf	2.87	['kolf']
kostelijk	2.87	['kostelijk']
kraanvogel	2.87	['kraanvogel']
kraker	2.87	['kraker']
krantenartikel	2.87	['krantenartikel']
kreng	2.87	['kreng']
kweker	2.87	['kweker']
lesbo	2.87	['lesbo']
levenslicht	2.87	['levenslicht']
liefdesrelatie	2.87	['liefdesrelatie']
lijdensweg	2.87	['lijdensweg']
lijstduwer	2.87	['lijstduwer']
loskoppelen	2.87	['loskoppelen']
margarine	2.87	['margarine']
marthe	2.87	['marthe']
matteüs	2.87	['matteüs']
maui	2.87	['maui']
meertalig	2.87	['meertalig']
merendeels	2.87	['merendeels']
molecuul	2.87	['molecuul']
mongoolse	2.87	['mongoolse']
muziekwereld	2.87	['muziekwereld']
naïviteit	2.87	['naïviteit']
nelleke	2.87	['nelleke']
nerf	2.87	['nerf']
niel	2.87	['niel']
nitraat	2.87	['nitraat']
nuttiger	2.87	['nuttiger']
omwisselen	2.87	['omwisselen']
onbeschadigd	2.87	['onbeschadigd']
onstuimig	2.87	['onstuimig']
ontslagvergoeding	2.87	['ontslagvergoeding']
onvermoeibaar	2.87	['onvermoeibaar']
opruimt	2.87	['opruimt']
ordelijk	2.87	['ordelijk']
ouderling	2.87	['ouderling']
overstaan	2.87	['overstaan']
partnerruil	2.87	['partnerruil']
pavel	2.87	['pavel']
pek	2.87	['pek']
persoonsgebonden	2.87	['persoonsgebonden']
peuteren	2.87	['peuteren']
pjotr	2.87	['pjotr']
plenty	2.87	['plenty']
poepie	2.87	['poepie']
poncho	2.87	['poncho']
ponton	2.87	['ponton']
poppenhuis	2.87	['poppenhuis']
prediking	2.87	['prediking']
puf	2.87	['puf']
radioactiviteit	2.87	['radioactiviteit']
rajasthan	2.87	['rajasthan']
razen	2.87	['razen']
rea	2.87	['rea']
roofvogel	2.87	['roofvogel']
salarisadministratie	2.87	['salarisadministratie']
sauerland	2.87	['sauerland']
scharnieren	2.87	['scharnieren']
schermer	2.87	['schermer']
schorem	2.87	['schorem']
sierlijk	2.87	['sierlijk']
signal	2.87	['signal']
slaafje	2.87	['slaafje']
slaapzaal	2.87	['slaapzaal']
snotneus	2.87	['snotneus']
sodemieter	2.87	['sodemieter']
spaarpot	2.87	['spaarpot']
speurwerk	2.87	['speurwerk']
sportwereld	2.87	['sportwereld']
sportzaal	2.87	['sportzaal']
summa	2.87	['summa']
tampon	2.87	['tampon']
tantra	2.87	['tantra']
terreurbeweging	2.87	['terreurbeweging']
thanksgiving	2.87	['thanksgiving']
thematiek	2.87	['thematiek']
tiara	2.87	['tiara']
tic	2.87	['tic']
touchscreen	2.87	['touchscreen']
trompetten	2.87	['trompetten']
tuba	2.87	['tuba']
tunesisch	2.87	['tunesisch']
uitbesteed	2.87	['uitbesteed']
vakantiebestemming	2.87	['vakantiebestemming']
vakantieperiode	2.87	['vakantieperiode']
veldtocht	2.87	['veldtocht']
veranderlijk	2.87	['veranderlijk']
verging	2.87	['verging']
verkleuring	2.87	['verkleuring']
verlammen	2.87	['verlammen']
verlengstuk	2.87	['verlengstuk']
verslavingszorg	2.87	['verslavingszorg']
vertrekpunt	2.87	['vertrekpunt']
vocabulaire	2.87	['vocabulaire']
voertaal	2.87	['voertaal']
voltage	2.87	['voltage']
voltrekken	2.87	['voltrekken']
vree	2.87	['vree']
vrijmetselarij	2.87	['vrijmetselarij']
wafel	2.87	['wafel']
wandelend	2.87	['wandelend']
wartaal	2.87	['wartaal']
wasbeurt	2.87	['wasbeurt']
wasstraat	2.87	['wasstraat']
wendbaar	2.87	['wendbaar']
wereldorde	2.87	['wereldorde']
wervelwind	2.87	['wervelwind']
westerling	2.87	['westerling']
wetsontwerp	2.87	['wetsontwerp']
wielrenster	2.87	['wielrenster']
wijkcentrum	2.87	['wijkcentrum']
wilbert	2.87	['wilbert']
winkelgebied	2.87	['winkelgebied']
wrap	2.87	['wrap']
zesjarige	2.87	['zesjarige']
zondaar	2.87	['zondaar']
aandoenlijk	2.86	['aandoenlijk']
aanging	2.86	['aanging']
aardoppervlak	2.86	['aardoppervlak']
aartsvijand	2.86	['aartsvijand']
adios	2.86	['adios']
afgebakend	2.86	['afgebakend']
afslachting	2.86	['afslachting']
afstammen	2.86	['afstammen']
afstappen	2.86	['afstappen']
afweer	2.86	['afweer']
ambient	2.86	['ambient']
ambtswoning	2.86	['ambtswoning']
amer	2.86	['amer']
amusant	2.86	['amusant']
apex	2.86	['apex']
aquaduct	2.86	['aquaduct']
autosalon	2.86	['autosalon']
beddengoed	2.86	['beddengoed']
beeldhouwen	2.86	['beeldhouwen']
beloop	2.86	['beloop']
bergtop	2.86	['bergtop']
bestuursvergadering	2.86	['bestuursvergadering']
betasten	2.86	['betasten']
blinddoek	2.86	['blinddoek']
bobs	2.86	['bobs']
boekenbeurs	2.86	['boekenbeurs']
boerenbedrijf	2.86	['boerenbedrijf']
bordes	2.86	['bordes']
bourgondië	2.86	['bourgondië']
bouwterrein	2.86	['bouwterrein']
bungalowpark	2.86	['bungalowpark']
busreis	2.86	['busreis']
carolus'	2.86	['carolus']
carolus	2.86	['carolus']
choreograaf	2.86	['choreograaf']
computerprogramma	2.86	['computerprogramma']
consistentie	2.86	['consistentie']
construeren	2.86	['construeren']
corridor	2.86	['corridor']
degen	2.86	['degen']
diepen	2.86	['diepen']
diss	2.86	['diss']
eclips	2.86	['eclips']
eikenhout	2.86	['eikenhout']
eindcijfer	2.86	['eindcijfer']
enschedese	2.86	['enschedese']
ethernet	2.86	['ethernet']
excentriek	2.86	['excentriek']
familiegeschiedenis	2.86	['familiegeschiedenis']
fazant	2.86	['fazant']
fundatie	2.86	['fundatie']
gan	2.86	['gan']
gasunie	2.86	['gasunie']
gecultiveerd	2.86	['gecultiveerd']
gedrongen	2.86	['gedrongen']
gemotoriseerd	2.86	['gemotoriseerd']
gewillig	2.86	['gewillig']
gezichtsverlies	2.86	['gezichtsverlies']
gig	2.86	['gig']
goddank	2.86	['goddank']
golfoorlog	2.86	['golfoorlog']
graafmachine	2.86	['graafmachine']
grasmat	2.86	['grasmat']
gravel	2.86	['gravel']
gravure	2.86	['gravure']
grootboek	2.86	['grootboek']
guillotine	2.86	['guillotine']
haasje	2.86	['haasje']
hark	2.86	['hark']
heim	2.86	['heim']
herbeleven	2.86	['herbeleven']
heuvelachtig	2.86	['heuvelachtig']
hoekwoning	2.86	['hoekwoning']
honkballer	2.86	['honkballer']
honorarium	2.86	['honorarium']
hoogwerker	2.86	['hoogwerker']
huurtoeslag	2.86	['huurtoeslag']
huwelijksdag	2.86	['huwelijksdag']
inspector	2.86	['inspector']
intercommunale	2.86	['intercommunale']
invloedrijk	2.86	['invloedrijk']
isaak	2.86	['isaak']
jazzy	2.86	['jazzy']
jehova	2.86	['jehova']
jop	2.86	['jop']
jozua	2.86	['jozua']
kajuit	2.86	['kajuit']
kantje	2.86	['kantje']
kastanje	2.86	['kastanje']
katoenen	2.86	['katoenen']
klampen	2.86	['klampen']
klankbord	2.86	['klankbord']
kloot	2.86	['kloot']
koopwoning	2.86	['koopwoning']
koralen	2.86	['koralen']
korset	2.86	['korset']
kraamzorg	2.86	['kraamzorg']
kunne	2.86	['kunne']
kunstproject	2.86	['kunstproject']
laaiend	2.86	['laaiend']
leefwereld	2.86	['leefwereld']
lespakket	2.86	['lespakket']
libellen	2.86	['libellen']
linkervoet	2.86	['linkervoet']
lockdown	2.86	['lockdown']
locker	2.86	['locker']
loopafstand	2.86	['loopafstand']
loopband	2.86	['loopband']
luchtafweergeschut	2.86	['luchtafweergeschut']
marcello	2.86	['marcello']
marxisme	2.86	['marxisme']
medicus	2.86	['medicus']
meetellen	2.86	['meetellen']
meltdown	2.86	['meltdown']
mem	2.86	['mem']
memorie	2.86	['memorie']
migreren	2.86	['migreren']
modewereld	2.86	['modewereld']
moederbord	2.86	['moederbord']
muisje	2.86	['muisje']
nabootsen	2.86	['nabootsen']
natuurijs	2.86	['natuurijs']
natuurramp	2.86	['natuurramp']
nietsnut	2.86	['nietsnut']
